scenario,week,Lake_Arapuni,Lake_Aratiatia,Lake_Atiamuri,Lake_Aviemore,Lake_Benmore,Lake_Cobb,Lake_Coleridge,Lake_Dunstan,Lake_Hawea,Lake_Karapiro,Lake_Maraetai,Lake_Matahina,Lake_Moawhango,Lake_Ohakuri,Lake_Ohau,Lake_Pukaki,Lake_Rotoaira,Lake_Roxburgh,Lake_Taupo,Lake_Tekapo,Lake_Waikaremoana,Lake_Waipapa,Lake_Waitaki,Lake_Wanaka,Lake_Whakamaru,Lakes_Manapouri_Te_Anau,Mangahao_head
2003,3,8.51,3.3009,0.9284,18.7639,46.9099,243.5196,2.53,24.083,53.9143,9.1805,135.9829,2.945,16.5559,38.8177,149.005,86.0524,8.3553,88.1943,27.2544,8.3104,112.5261,37.7717,4.1313,1.7536,10.1794,204.5926,12.1719
2003,4,10.0345,3.8922,1.0947,15.0381,37.5953,213.3304,3.9551,26.2879,53.828,10.8251,419.84,6.4237,19.5217,33.9339,170.2854,94.0947,9.8521,89.0823,22.7347,7.2801,84.1887,25.7641,0.9956,2.0677,8.1582,181.6254,14.3524
2003,5,7.0763,2.7447,0.772,13.3452,33.363,218.235,2.197,24.1174,38.0334,7.6338,580.2401,3.5344,13.7666,33.3251,163.7771,91.818,6.9476,83.8826,23.6814,7.4475,89.5153,28.2943,0.7324,1.4581,7.2398,177.3917,10.1212
2003,6,8.3995,3.258,0.9163,10.4093,26.0231,188.0448,1.766,23.0144,36.6923,9.0613,153.3416,2.0706,16.3409,33.4194,151.015,71.7321,8.2468,67.2983,23.5067,6.4172,92.817,31.0746,1.2599,1.7308,5.647,164.6713,12.0139
2003,7,7.5675,2.9353,0.8255,12.7386,31.8464,188.0436,1.6443,22.4934,71.198,8.1637,431.8257,1.945,14.7222,32.7229,184.8957,95.7076,7.4299,94.3299,22.55,6.4172,84.7561,27.251,0,1.5594,6.9107,156.9244,10.8238
2003,8,8.9374,3.4666,0.975,21.3205,53.3013,217.2102,2.7099,37.6419,59.4317,9.6415,431.7936,1.6329,17.3873,31.5856,188.0279,117.1557,8.7749,105.5163,19.4281,7.4125,61.8366,16.3744,0,1.8416,11.5664,199.2013,12.7832
2003,9,8.3927,3.2553,0.9156,13.9888,34.972,192.9871,3.2824,29.8414,62.7829,9.0539,329.9267,4.3657,16.3275,30.6426,158.6309,88.5493,8.2401,90.1906,29.5586,6.5859,118.7529,39.0741,20.2713,1.7294,7.5889,181.5427,12.004
2003,10,9.2768,3.5983,1.012,11.9245,29.8113,197.6015,2.3213,28.0586,35.0541,10.0077,271.7304,2.2509,18.0476,34.7511,163.9583,80.0561,9.1081,66.6097,24.8121,6.7434,97.7093,32.1199,8.9776,1.9116,6.469,204.541,13.2686
2003,11,8.1982,3.1799,0.8944,8.9286,22.3214,169.9146,1.6911,13.3349,24.3037,8.8441,104.7571,1.8046,15.9493,32.4896,82.4057,53.7579,8.0492,49.52,24.9777,5.7985,94.1013,29.5756,23.488,1.6893,4.8438,164.9937,11.7259
2003,12,7.4284,2.8813,0.8104,7.5408,18.852,137.6762,1.5547,8.0821,13.2099,8.0136,58.2007,0.7557,14.4516,31.987,73.2427,44.6553,7.2933,39.9909,21.8063,4.6984,79.562,25.0613,4.6103,1.5307,4.0909,130.3297,10.6248
2003,13,10.2168,3.9629,1.1146,6.9647,17.4117,116.5087,6.3833,15.0954,14.9277,11.0217,70.696,1.7223,19.8762,31.4543,82.5339,48.7081,10.031,41.6849,26.0849,3.976,105.8559,35.4836,3.3234,2.1053,3.7783,106.8443,14.6131
2003,14,10.851,4.2089,1.1837,7.7607,19.4017,119.6473,3.2066,30.7143,26.1814,11.706,193.0331,2.8327,21.1102,42.6833,109.4117,70.4443,10.6537,63.2327,26.306,4.0831,106.1931,35.5429,11.3794,2.236,4.2102,101.4624,15.5203
2003,15,6.2156,2.4109,0.6781,7.6245,19.0611,98.9961,2.0837,18.2221,12.8677,6.7053,90.9009,2.1493,12.0921,40.1911,68.2941,52.9651,6.1026,42.4037,20.6159,3.3784,69.9084,19.6617,6.5547,1.2808,4.1363,96.7903,8.8902
2003,16,9.8622,3.8254,1.0759,6.6553,16.6383,99.4305,1.7437,11.3836,3.355,10.6393,118.7284,0.6131,19.1865,33.0867,40.7833,41.1891,9.6829,32.7979,18.1297,3.3932,51.0774,10.7934,20.9039,2.0322,3.6105,80.7017,14.106
2003,17,8.2556,3.2022,0.9006,5.9978,14.9944,83.7024,1.6074,7.9914,4.6474,8.906,94.6517,1.3097,16.0608,31.4941,30.1231,35.3527,8.1055,27.5509,15.463,2.8564,40.897,7.2096,8.3606,1.7011,3.2538,68.1679,11.808
2003,18,8.3856,3.2526,0.9148,11.3527,28.3819,97.9909,3.4303,25.155,45.5723,9.0463,405.4419,5.0533,16.3139,31.5749,169.4556,139.293,8.2332,89.0867,21.0736,3.3441,72.9644,21.8086,7.6987,1.7279,6.1589,78.0503,11.994
2003,19,9.5358,3.6987,1.0403,14.7067,36.7669,120.1788,2.2483,24.7783,47.9497,10.2871,418.416,4.7693,18.5514,30.583,103.8543,71.3423,9.3624,77.4729,18.5326,4.1012,54.0609,12.3601,4.717,1.9649,7.9784,97.0041,13.639
2003,20,7.7399,3.0021,0.8444,10.2469,25.6173,128.8925,4.4443,19.2464,40.2013,8.3497,323.727,3.7144,15.0576,31.9693,83.6376,66.2214,7.5992,60.3094,24.8843,4.3986,90.7369,27.7167,4.0326,1.5949,5.559,103.8116,11.0704
2003,21,14.324,5.556,1.5626,21.0987,52.7469,166.7236,6.1381,44.0816,77.1709,15.4525,484.6244,17.7773,27.8666,62.502,229.2273,182.9644,14.0635,122.314,39.4991,5.6896,380.0617,104.2591,34.0999,2.9516,11.4461,183.1109,20.4876
2003,22,8.626,3.3459,0.941,10.9587,27.3969,175.4889,4.6304,32.8906,31.4607,9.3057,1116.5596,4.9314,16.7816,39.3926,80.9493,63.1549,8.4692,61.8293,38.8336,5.9888,100.9263,44.469,8.4023,1.7775,5.9451,165.5983,12.3378
2003,23,16.1954,6.2818,1.7668,14.5882,36.4706,231.9544,10.2949,31.0417,66.0604,17.4714,337.8399,40.1413,31.5073,42.2007,89.2146,68.0377,15.9009,70.4487,53.1086,7.9157,240.8473,84.9839,13.5141,3.3372,7.9141,164.837,23.1643
2003,24,11.2671,4.3703,1.2291,14.9646,37.4116,207.7887,6.1369,31.0161,65.526,12.1548,472.0639,10.4346,21.9196,62.7589,84.3554,73.2544,11.0622,77.0287,36.7011,7.091,156.9329,53.811,26.6261,2.3217,8.1183,173.9046,16.1153
2003,25,12.8579,4.9873,1.4027,17.3469,43.3671,212.0809,5.4164,30.1773,70.0949,13.8709,923.2304,11.3047,25.0144,67.7724,68.7471,59.6171,12.6241,72.9053,45.938,7.2375,200.2959,69.5017,18.7289,2.6495,9.4107,181.6144,18.3906
2003,26,14.9922,5.8151,1.6355,28.3892,70.973,268.6588,13.7343,39.2574,131.898,16.1734,809.0049,9.1614,29.1666,54.6436,120.437,130.9761,14.7196,135.3394,44.401,9.1683,212.6256,70.6879,10.5116,3.0893,15.4011,246.5259,21.4433
2003,27,12.3227,4.7797,1.3443,21.2131,53.0329,287.7517,4.7046,44.358,59.6357,13.2936,236.5751,6.9741,23.9733,64.2177,100.7391,83.4029,12.0987,67.836,41.971,9.8199,213.4971,76.973,12.1887,2.5392,11.5081,313.394,17.6253
2003,28,12.461,4.8334,1.3594,11.9143,29.7859,234.3668,2.9666,24.6466,41.2309,13.4428,258.5303,10.9723,24.2424,48.5363,54.8166,50.4236,12.2345,43.3979,31.7521,7.998,133.922,45.555,18.3713,2.5677,6.4635,222.5216,17.8231
2003,29,12.2587,4.7549,1.3373,14.3473,35.8683,272.2159,3.6406,27.9796,52.1379,13.2245,682.4977,23.7999,23.8487,48.5419,57.6589,54.1163,12.0358,54.2797,34.7406,9.2897,147.1699,50.2993,13.6823,2.526,7.7834,198.454,17.5337
2003,30,6.0666,2.3531,0.6618,9.3963,23.4907,186.5673,2.1143,14.2234,33.3531,6.5446,269.479,2.6701,11.8023,43.6891,36.443,41.7737,5.9563,36.6621,29.7204,6.3668,122.4134,41.723,7.0637,1.2501,5.0975,157.4769,8.677
2003,31,9.3681,3.6337,1.022,7.9248,19.812,161.6568,1.965,11.588,26.9291,10.1062,180.3826,1.7344,18.2253,35.6743,29.4559,39.2124,9.1978,31.7027,37.7383,5.5167,161.8234,55.5837,17.32,1.9304,4.2992,131.4673,13.3993
2003,32,11.1725,4.3336,1.2188,7.1535,17.8839,164.6449,2.34,9.8463,21.8423,12.0527,306.7167,1.9491,21.7356,34.685,27.0149,35.0971,10.9693,30.0617,28.6774,5.6187,118.204,40.006,13.6417,2.3022,3.8808,113.889,15.98
2003,33,8.6493,3.3549,0.9436,6.5783,16.4457,132.1015,5.0736,9.5267,26.2201,9.3307,314.9986,1.6631,16.8268,40.0899,37.1916,35.6563,8.492,29.439,27.2007,4.5081,112.2081,37.6871,15.4626,1.7823,3.5687,103.4789,12.3711
2003,34,9.2922,3.6042,1.0137,6.1022,15.2556,128.1033,3.857,9.8957,19.373,10.0243,396.8363,8.3581,18.0775,35.6894,24.2649,33.3964,9.1232,26.9114,26.6561,4.3717,109.4713,36.7284,78.4146,1.9148,3.3105,94.0473,13.2906
2003,35,11.4145,4.4274,1.2452,6.9231,17.3077,139.5541,7.4654,8.6451,43.711,12.3138,445.0153,9.3323,22.2064,40.2616,31.1006,34.7304,11.207,35.2957,39.1459,4.7624,168.1884,57.9589,36.5431,2.3521,3.7558,121.3671,16.3262
2003,36,14.7113,5.7062,1.6049,8.2434,20.6084,179.6103,3.7191,12.8681,37.0929,15.8704,409.1824,14.9427,28.6202,58.142,42.1096,36.9494,14.4439,33.834,48.5064,6.1294,283.7633,96.0366,56.8436,3.0314,4.472,129.8449,21.0417
2003,37,13.2998,5.1587,1.4509,8.0641,20.1601,171.9209,4.0229,14.6453,38.5786,14.3476,382.3827,7.2534,25.8741,56.6933,31.4733,38.8604,13.058,32.4429,43.9556,5.867,175.0603,62.8551,51.0169,2.7406,4.3748,121.4137,19.0227
2003,38,13.6363,5.2892,1.4876,17.1502,42.8754,200.8715,13.616,53.6049,88.1004,14.7106,828.3021,9.6891,26.5287,69.5444,96.2284,58.5176,13.3883,64.387,50.0554,6.855,219.2156,76.0397,39.4027,2.8099,9.304,152.9391,19.504
2003,39,13.7055,5.3161,1.4951,28.7606,71.9014,295.8998,9.212,52.6457,122.2359,14.7853,1024.5541,18.3823,26.6635,70.783,135.5159,85.6107,13.4563,117.8834,32.3616,10.0979,280.2983,87.0957,37.8886,2.8242,15.6026,218.664,19.603
2003,40,21.9169,8.5011,2.3909,19.8683,49.6707,298.9453,13.064,51.5659,67.4391,23.6436,299.0403,28.4061,42.6382,103.1227,87.5809,70.8937,21.5184,64.8681,36,10.2019,400.9767,124.9883,48.0587,4.5162,10.7785,223.8373,31.3477
2003,41,17.7993,6.904,1.9417,16.5154,41.2884,269.044,9.2163,48.4626,67.4296,19.2016,431.1821,8.5577,34.6277,109.7969,70.5451,68.7583,17.4757,62.1677,62.3221,9.1814,308.5647,109.5954,23.2781,3.6677,8.9596,208.4234,25.4584
2003,42,14.83,5.7523,1.6178,19.1542,47.8856,274.3503,3.5893,44.6623,72.711,15.9985,448.5613,3.2363,28.8512,97.3587,66.5616,61.738,14.5604,63.6653,53.704,9.3625,219.3209,79.9714,15.2747,3.0559,10.3912,196.0874,21.2114
2003,43,12.2546,4.7533,1.3369,21.6021,54.0051,320.6227,2.9977,40.9829,81.074,13.2201,673.8451,2.9534,23.8408,68.044,76.326,71.596,12.0318,76.5,50.3251,10.9416,191.6534,71.0767,11.6723,2.5252,11.7191,229.4514,17.5278
2003,44,11.5695,4.4876,1.2621,19.0856,47.714,274.3159,9.3034,44.0254,78.2173,12.481,409.8366,8.868,22.5079,63.773,91.8717,76.1649,11.3591,77.9199,54.23,9.3614,223.1181,81.242,12.8181,2.384,10.3539,224.4771,16.5478
2003,45,12.3674,4.797,1.3492,25.2012,63.003,312.5279,5.2531,42.6203,103.4817,13.3418,1148.2616,8.5611,24.0601,58.1959,98.1754,80.4864,12.1425,92.2513,46.5549,10.6654,164.4521,63.1504,8.0544,2.5484,13.6717,267.0213,17.6891
2003,46,8.0421,3.1194,0.8773,23.9827,59.9569,315.9579,6.6599,44.6414,89.5036,8.6757,771.7186,18.1217,15.6455,46.0453,111.1293,80.8724,7.8959,102.8077,43.4554,10.7824,153.5901,58.6859,5.2267,1.6572,13.0106,280.6361,11.5026
2003,47,11.0892,4.3013,1.2097,26.3645,65.9113,338.76,2.5926,37.6861,94.1693,11.9629,746.5421,19.8956,21.5735,43.48,142.4154,98.1517,10.8876,115.1566,37.8997,11.5606,162.7769,56.0323,6.2781,2.285,14.3027,301.1159,15.8609
2003,48,17.8401,6.9198,1.9462,18.5441,46.3601,304.2532,2.0614,32.3329,58.3373,19.2457,222.8784,10.7777,34.7071,81.7257,116.1774,76.1864,17.5157,79.2856,48.0377,10.383,291.5187,98.2994,35.8541,3.6761,10.0602,270.288,25.5168
2003,49,11.8739,4.6056,1.2953,25.6014,64.0036,330.0897,1.7796,33.3231,107.0041,12.8094,712.3799,15.7934,23.1002,54.0494,185.1347,129.5553,11.658,137.452,41.0524,11.2647,158.6716,57.6881,8.3781,2.4467,13.8888,287.8053,16.9833
2003,50,14.9403,5.795,1.6298,23.3734,58.4336,312.8969,1.8187,33.4251,91.8279,16.1174,471.5161,17.828,29.0656,94.7849,209.207,124.155,14.6686,125.9321,54.3603,10.678,260.9811,91.4021,17.0129,3.0786,12.6801,304.2803,21.3691
2003,51,8.9235,3.4612,0.9735,16.6829,41.7073,317.393,1.365,33.083,65.0096,9.6266,225.5387,20.8587,17.3603,71.7687,179.3633,100.0447,8.7613,88.9294,42.128,10.8314,181.266,62.5331,7.2444,1.8388,9.0505,279.5251,12.7634
2003,52,17.7589,6.8883,1.9373,14.7544,36.8859,268.0259,4.8753,32.0296,57.7261,19.1581,493.3734,20.0635,34.5491,80.8701,166.8148,98.18,17.436,92.9269,49.9589,9.1467,218.8553,76.154,31.7108,3.6594,8.0042,258.4049,25.4006
2004,1,15.7843,6.1224,1.7219,12.9457,32.3641,257.235,1.3457,33.0333,42.5073,17.028,441.6496,4.371,30.7077,99.3127,158.5349,77.8507,15.4974,77.2999,27.9243,8.7784,115.438,38.8531,20.2929,3.2525,7.023,220.878,22.5764
2004,2,12.8875,4.9988,1.4059,35.4306,88.5764,282.975,3.5094,23.3614,163.2994,13.9029,784.9886,11.0553,25.0721,66.2486,497.8876,234.5696,12.6532,239.2799,25.5526,9.6569,102.8453,34.3223,6.8474,2.6556,19.2211,305.9504,18.4331
2004,3,10.7726,4.1785,1.1752,19.7054,49.2636,279.3613,1.5446,31.7324,70.9123,11.6214,426.5866,9.2564,20.9577,52.887,287.241,157.6837,10.5768,123.2359,26.8053,9.5335,109.2866,36.832,6.2974,2.2198,10.6902,304.0706,15.4081
2004,4,9.3881,3.6415,1.0242,26.8785,67.1961,259.6316,1.2031,31.7694,116.9393,10.1278,155.7323,8.3816,18.2642,50.8524,202.1826,97.5586,9.2175,123.3217,26.7774,8.8602,107.999,36.163,15.2027,1.9345,14.5816,276.0531,13.4279
2004,5,14.1277,5.4798,1.5412,29.527,73.8176,240.775,3.1833,28.4713,117.1747,15.2408,299.1979,23.5313,27.4848,64.7143,289.0743,139.7797,13.8708,146.142,57.4976,8.2167,278.5581,98.2549,16.0271,2.9112,16.0184,290.941,20.2069
2004,6,9.0779,3.5211,0.9903,23.2839,58.2099,232.7717,1.9119,19.2083,81.645,9.7932,349.0373,21.8764,17.6607,59.6119,184.7744,116.2969,8.9129,111.0209,51.1226,7.9436,218.6436,77.5097,19.5846,1.8706,12.6315,295.8316,12.9842
2004,7,9.2111,3.5728,1.0049,18.9737,47.4341,227.7393,3.3541,26.48,49.8299,9.9369,409.4004,52.5344,17.9199,64.601,74.3319,93.8633,9.0437,84.2314,59.2834,7.7719,288.3499,102.2259,8.8503,1.8981,10.2932,257.2907,13.1747
2004,8,12.3721,4.7989,1.3497,27.2436,68.109,273.2195,8.0036,21.0401,98.984,13.3469,1107.3147,17.3744,24.0694,66.1967,188.5529,123.6237,12.1472,146.8367,63,9.3239,339.4601,120.3914,13.0421,2.5494,14.7797,264.1839,17.6959
2004,9,25.6,9.9297,2.7927,35.0718,87.6796,278.704,1.0981,21.0077,121.2244,27.6169,380.1513,38.0693,49.8036,92.6123,212.5684,133.7043,25.1345,148.3421,27,9.5111,567.9731,127.6849,12.473,5.2751,19.0265,275.3964,36.6157
2004,10,15.2886,5.9301,1.6678,27.7833,69.4583,276.329,1.3761,15.2401,93.5959,16.4932,469.1771,6.9591,29.7433,75.8927,195.7954,94.6914,15.0106,124.7273,53.0114,9.43,210.8401,77.0686,12.283,3.1504,15.0724,257.9733,21.8674
2004,11,14.1776,5.4992,1.5466,31.7375,79.3437,318.2009,1.7426,14.529,76.3847,15.2946,314.6001,4.8266,27.5819,58.0244,306.8966,145.1067,13.9198,130.65,46.5097,10.859,164.1306,63.0577,3.6613,2.9214,17.2176,308.3461,20.2783
2004,12,11.8882,4.6112,1.2969,18.2665,45.6663,264.0059,1.6951,12.598,54.1119,12.8248,310.5424,6.4776,23.1279,53.8607,152.2523,87.7191,11.672,80.2056,43.4604,9.0095,141.4189,56.4541,1.4209,2.4497,9.9096,254.1516,17.0037
2004,13,9.9353,3.8537,1.0838,17.4124,43.531,231.2069,1.5957,24.5404,53.0266,10.718,350.5736,5.3536,19.3286,50.9296,125.1473,77.2241,9.7546,98.5706,40.111,7.8902,114.0856,48.5617,1.6057,2.0473,9.4462,217.5571,14.2104
2004,14,7.879,3.0561,0.8595,15.0318,37.5794,209.0469,1.2733,26.1571,46.34,8.4997,361.4061,19.0077,15.3282,45.7466,113.9604,67.0094,7.7357,74.676,41.3544,7.134,124.3486,51.4314,8.0533,1.6235,8.1547,195.688,11.2693
2004,15,10.7783,4.1807,1.1758,11.511,28.7776,179.5813,4.662,17.7949,16.2009,11.6275,180.033,5.5629,20.9686,43.1094,50.9477,40.5093,10.5823,47.8951,23.6023,6.1284,93.3623,31.3,5.1456,2.221,6.2447,159.3256,15.4162
2004,16,8.818,3.4203,0.962,9.3657,23.4141,176.8756,2.5226,10.3669,21.6053,9.5128,435.7977,2.7781,17.155,41.0111,45.4381,40.7,8.6577,41.9604,25.1017,6.0361,101.4844,33.9963,4.1064,1.817,5.0809,125.9111,12.6124
2004,17,9.437,3.6604,1.0295,8.3654,20.9136,143.8663,1.727,9.0223,17.055,10.1805,157.264,2.5526,18.3592,39.0891,52.9304,38.3959,9.2654,37.7399,30.494,4.9096,127.7359,43.3327,3.2801,1.9446,4.5382,107.7447,13.4978
2004,18,12.9796,5.0345,1.416,17.2236,43.059,153.9016,2.818,11.3924,105.4641,14.0022,852.609,10.1624,25.2511,53.8263,82.971,64.9264,12.7436,95.2869,51.3367,5.2521,226.3763,78.9637,10.1029,2.6746,9.3438,113.8864,18.5647
2004,19,12.4656,4.8351,1.3599,28.1575,70.3939,269.6413,7.6594,36.9191,98.6984,13.4477,798.9927,9.9964,24.2512,45.0059,158.006,103.5366,12.2389,120.8524,36.6606,9.2018,156.4127,53.6243,5.0741,2.5687,15.2755,237.2814,17.8296
2004,20,11.2589,4.3671,1.2282,29.3925,73.4811,289.4277,8.5059,40.7639,64.0623,12.146,264.284,4.6039,21.9037,65.4711,132.7624,115.3414,11.0542,97.8103,43.2044,9.8771,187.1496,64.6266,28.0836,2.32,15.9454,248.8917,16.1036
2004,21,9.7323,3.775,1.0617,14.9838,37.4596,212.341,3.6757,23.5417,46.4969,10.4991,181.35,2.5511,18.9338,54.6224,64.2679,58.8279,9.5554,52.7633,27.9176,7.2464,115.7791,38.9566,63.196,2.0054,8.1287,197.964,13.9202
2004,22,13.7529,5.3345,1.5003,13.2683,33.1707,200.4949,8.8754,22.2926,57.1133,14.8365,319.814,7.4853,26.7557,58.3364,54.1631,56.7707,13.5029,56.9201,46.716,6.8421,212.7534,74.2596,21.6139,2.8339,7.198,175.0607,19.6708
2004,23,15.6257,6.0609,1.7046,15.5862,38.9656,212.1921,9.2634,26.5877,57.4436,16.8568,555.7013,20.2074,30.399,62.726,62.8613,52.2837,15.3416,62.5716,44.4983,7.2413,192.4074,66.4723,11.8679,3.2198,8.4555,197.6624,22.3494
2004,24,9.0456,3.5086,0.9868,12.9824,32.456,217.4105,7.2799,17.1773,61.5091,9.7583,884.0241,5.9271,17.5978,57.4106,36.8369,43.7837,8.8811,52.0806,36.4464,7.4194,155.2787,53.2216,7.7491,1.8639,7.043,177.5836,12.9379
2004,25,26.8086,10.3985,2.9246,23.5279,58.8199,312.7494,17.2926,41.8349,102.919,28.9208,678.6861,36.584,52.155,139.374,97.7199,91.981,26.3212,90.2763,17.2331,10.6729,514.3089,124.8329,62.0319,5.5242,12.7639,232.7379,38.3445
2004,26,18.8876,7.3261,2.0605,30.0251,75.0627,374.7899,8.0439,32.6491,130.846,20.3757,974.6274,19.6269,36.745,121.7329,110.7596,101.701,18.5442,100.681,59.557,12.7901,262.884,93.5724,28.1547,3.892,16.2886,286.8577,27.015
2004,27,16.8126,6.5213,1.8341,18.748,46.87,339.0089,4.5739,21.1311,60.1497,18.1373,390.9283,9.9446,32.7082,100.6871,74.2453,69.7117,16.5069,61.5049,52.4729,11.5691,207.2226,75.7844,30.4807,3.4644,10.1708,281.92,24.0472
2004,28,11.9161,4.622,1.2999,12.4443,31.1107,284.3436,2.6954,23.4814,37.9876,12.855,188.718,3.8837,23.1823,81.6444,40.2731,49.3386,11.6995,46.4811,50.4651,9.7036,192.6617,71.348,15.3286,2.4554,6.751,213.521,17.0437
2004,29,24.7931,9.6167,2.7047,10.5281,26.3203,240.273,4.199,20.7214,32.4613,26.7465,202.9631,5.2094,48.2339,290.4351,29.9964,43.0069,24.3423,42.0464,34.6499,8.1996,366.9494,114.9769,95.502,5.1089,5.7115,170.9227,35.4617
2004,30,12.1231,4.7023,1.3225,8.8197,22.0493,179.1919,2.4743,16.813,36.0693,13.0782,161.05,9.955,23.5849,165.305,25.2764,41.3977,11.9027,35.3919,52.1647,6.1151,204.9781,75.0483,31.2871,2.4981,4.7847,136.4851,17.3397
2004,31,18.1696,7.0476,1.9821,7.6692,19.173,156.7787,7.1781,15.3544,26.3177,19.6012,123.1169,9.1873,35.3482,113.3233,20.146,36.9187,17.8393,29.6941,58.1519,5.3503,248.8091,88.8986,22.7494,3.744,4.1605,116.0484,25.9881
2004,32,19.5865,7.5972,2.1367,7.8899,19.7249,160.421,8.7921,18.7143,38.9969,21.1296,236.2009,35.2413,38.1046,114.3151,32.6499,49.2587,19.2303,37.004,62.8567,5.4746,322.9996,110.6414,21.4954,4.036,4.2803,104.8124,28.0146
2004,33,18.5559,7.1974,2.0243,25.6111,64.0279,246.7738,10.2226,32.3427,122.2627,20.0179,870.5361,13.6279,36.0996,96.7616,99.9361,70.1794,18.2185,88.8283,61.7424,8.4214,274.1561,97.1363,36.938,3.8236,13.894,151.0803,26.5405
2004,34,16.1554,6.2663,1.7624,15.3255,38.3139,226.0199,3.8447,27.4339,55.5786,17.4282,344.2459,10.2961,31.4296,105.6829,49.1267,47.7127,15.8617,50.3053,52.8069,7.7132,209.6386,76.4344,48.9737,3.329,8.3141,156.9694,23.1071
2004,35,11.3363,4.3971,1.2367,12.5995,31.4989,200.0871,2.3629,22.0781,51.8897,12.2295,336.1081,3.4346,22.0544,81.7016,42.121,46.2344,11.1302,42.5366,48.3549,6.8282,177.4133,66.9017,11.5756,2.336,6.8353,134.869,16.2144
2004,36,14.0362,5.4443,1.5312,15.1479,37.8697,239.3814,4.2031,27.8151,48.1474,15.1421,409.9827,8.3213,27.3067,67.2153,45.8986,47.8024,13.781,47.2637,49.0279,8.1692,182.2696,68.3129,9.0344,2.8923,8.2177,142.0107,20.076
2004,37,13.9144,5.3971,1.5179,14.2175,35.5437,243.7568,7.738,30.9271,59.7896,15.0107,643.5147,14.2517,27.0698,87.4584,43.6761,48.5504,13.6614,50.0509,51.6029,8.3185,200.9896,73.9733,11.6937,2.8672,7.713,152.041,19.9018
2004,38,12.6734,4.9158,1.3826,13.811,34.5276,230.8918,6.693,33.3447,47.0187,13.672,477.9299,34.2029,24.6556,71.3001,57.802,53.0004,12.443,47.6459,50.9314,7.8795,196.0747,72.3916,7.0609,2.6115,7.4925,170.5864,18.1269
2004,39,15.8705,6.1558,1.7313,15.7478,39.3696,224.7863,11.4404,30.9431,69.6294,17.1209,435.793,48.4087,30.8754,79.2793,65.4433,52.8531,15.582,61.2494,50.6319,7.6711,203.9251,74.1346,21.4041,3.2703,8.5432,159.9929,22.6997
2004,40,12.2373,4.7466,1.335,14.2819,35.7047,229.4824,9.749,32.4557,49.2713,13.2014,325.9063,20.0807,23.8071,72.6911,54.4604,48.0374,12.0148,54.2294,50.9376,7.8314,224.2981,78.0571,19.6149,2.5216,7.7479,153.3783,17.503
2004,41,18.7174,7.2601,2.0419,16.871,42.1776,243.3033,8.2109,35.8033,58.3521,20.1921,358.1206,11.4751,36.4138,101.1033,62.9823,54.893,18.3771,59.582,56.7444,8.303,257.9026,91.6443,41.0534,3.8569,9.1525,162.8417,26.7715
2004,42,12.8005,4.965,1.3964,21.6842,54.2106,289.8685,6.77,37.5379,66.5317,13.809,403.0193,72.029,24.9028,83.1249,80.3611,78.9206,12.5678,75.7771,57.1214,9.8921,268.0689,94.5583,15.0259,2.6377,11.7637,178.802,18.3086
2004,43,14.3411,5.5626,1.5645,16.0622,40.1554,248.6429,4.3156,32.5021,57.5831,15.471,237.7507,16.6601,27.8999,81.7177,68.6177,62.2894,14.0803,59.3866,57.907,8.4852,294.4019,99.6481,10.3616,2.9551,8.7137,163.2657,20.5121
2004,44,16.6188,6.4461,1.813,20.0206,50.0514,282.0594,3.5737,38.5607,69.8529,17.9281,330.5669,16.3281,32.331,84.7454,90.5817,80.5701,16.3166,70.0739,57.9357,9.6256,246.4131,88.0081,13.5366,3.4245,10.8612,167.3087,23.7699
2004,45,13.8138,5.3581,1.507,26.7022,66.7556,311.1375,1.3649,40.1103,94.8817,14.9021,389.3373,4.6639,26.874,75.4939,116.2951,100.9723,13.5626,109.5154,41.6734,10.6179,175.1681,60.992,7.5904,2.8465,14.486,195.7307,19.7579
2004,46,15.8837,6.161,1.7328,28.5879,71.4697,323.8703,6.9443,39.5667,113.6803,17.1352,405.4053,16.2891,30.9011,74.6284,160.6921,127.9139,15.595,120.6914,42.4963,11.0524,183.1596,63.2186,12.0673,3.273,15.5089,242.4446,22.7186
2004,47,12.8956,5.0019,1.4068,31.4791,78.6977,338.3773,3.13,34.4731,120.879,13.9116,933.3253,8.6346,25.0878,71.0046,191.4303,115.4631,12.6611,141.6473,38.8819,11.5475,166.4471,57.2024,9.5626,2.6573,17.0774,327.3151,18.4446
2004,48,11.9043,4.6174,1.2987,19.2725,48.1813,385.9996,4.916,31.7426,52.081,12.8422,385.3474,24.5777,23.1593,69.2976,115.7511,69.0537,11.6879,71.9281,32.8429,13.1727,138.7047,47.2303,9.4349,2.453,10.4553,307.4899,17.0268
2004,49,12.254,4.7531,1.3368,17.2597,43.1493,338.4939,4.2896,31.2293,59.1119,13.2194,494.378,21.1214,23.8396,69.1439,112.4291,68.8607,12.0312,77.3894,42.3371,11.5515,181.9376,62.744,12.8827,2.5251,9.3634,245.3471,17.5269
2004,50,13.1364,5.0953,1.4331,14.6141,36.5353,301.1335,2.6607,27.9124,34.4666,14.1714,244.5046,10.1429,25.5562,59.6887,75.2253,53.4634,12.8975,59.4821,29.7441,10.2765,124.0109,41.9451,5.3116,2.7069,7.9282,197.1174,18.789
